attempt_id,panel_id,source_class,source_scale,pump_capacity_scale,hydraulic_scale,hydraulic_mode,eligibility,root_search_stage,root_search_start_count,start_id,optimizer_success,admissible_state,converged_root,passes_numerical_gate,passes_wt_gate,max_abs_scaled_residual,max_abs_amount_rhs_fmol_s,max_abs_volume_rhs_pL_s,max_abs_omitted_charge_rhs_fmol_equivalent_s,normalized_jacobian_rank,normalized_jacobian_nullity,boundary_hits_json,wt_gate_failures_json,coordinates_and_other_json,cost,optimality,nfev,message
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H5,STRICT_NATIVE,1.0,2.0,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,frozen_reference,False,True,False,False,False,0.00020703081503620213,1.0351540751810107e-05,1.4864429482533588e-08,2.9694645474441506e-05,11,0,[],"[""cl_i_mM=27.1848714 outside [47.1,53.1]"", ""na_i_mM=8.12682935 outside [10,35]"", ""k_i_mM=91.443503 outside [100,160]""]","[8.126829350506604, 91.44350302643991, 4.579967130205107, 6.770778301114224, 1.2999984804402154, 138.0063136567242, 12.210585804570545, 8.386025702479957, 7.1009817320435795, 0.10294047970370454, 190.77687749222065]",8.163582981480249e-08,99.67659237802737,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H5,STRICT_NATIVE,1.0,2.0,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,lower_quartile,True,True,True,True,False,9.788177213199134e-12,1.3877787807814457e-16,9.788177213199134e-16,1.5525775109992423e-16,11,0,[],"[""cl_i_mM=27.1869593 outside [47.1,53.1]"", ""ph_i=6.76980749 outside [6.77,7.05]"", ""na_i_mM=8.12650341 outside [10,35]"", ""k_i_mM=91.4334857 outside [100,160]""]","[8.126503406230919, 91.43348571615338, 4.581390012507175, 6.769807487910373, 1.3, 138.0056294729392, 12.210192154730889, 8.386733511766288, 7.0996812583884665, 0.10294036762328733, 190.78601774208036]",5.559354200135827e-23,1.1690931837738867e-06,2494,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H6.75|continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,continuation_00,True,True,True,True,False,9.786008808854163e-12,1.5265566588595902e-16,9.786008808854163e-16,2.0469737016526324e-16,11,0,[],"[""cl_i_mM=27.1864911 outside [47.1,53.1]"", ""ph_i=6.76980536 outside [6.77,7.05]"", ""na_i_mM=8.12649666 outside [10,35]"", ""k_i_mM=91.4329741 outside [100,160]""]","[8.126496664084641, 91.43297407292184, 4.581365152579021, 6.76980535690716, 1.3, 138.002075514231, 12.210157176196896, 8.38663448850567, 7.099677649024534, 0.10294051987242846, 190.78661016926267]",7.733636651593522e-23,7.534247264809319e-06,18,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H6.75|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,frozen_reference,False,True,False,False,False,0.02215223545810524,0.001107611772905262,3.149290817515936e-08,0.00319441988927216,11,0,[],"[""cl_i_mM=26.9190101 outside [47.1,53.1]"", ""na_i_mM=8.16159193 outside [10,35]"", ""k_i_mM=92.6683712 outside [100,160]""]","[8.16159192580259, 92.66837118535867, 4.422244585562378, 6.887435961936149, 1.2998446786426812, 138.07605333587517, 12.253396942080462, 8.31556312902517, 7.2660676161861995, 0.10295281075442922, 189.6633126282277]",0.0008202630654591621,286.1890816183479,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H6.75|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,lower_quartile,True,True,True,True,False,7.675067179024886e-12,1.237482338822815e-13,7.675067179024886e-16,3.561300560006586e-13,11,0,[],"[""cl_i_mM=27.1864911 outside [47.1,53.1]"", ""ph_i=6.76980536 outside [6.77,7.05]"", ""na_i_mM=8.12649666 outside [10,35]"", ""k_i_mM=91.4329741 outside [100,160]""]","[8.12649666408855, 91.43297407304169, 4.581365152561989, 6.769805356918777, 1.2999999999999818, 138.00207551423915, 12.210157176201616, 8.386634488497053, 7.099677649040056, 0.1029405198724298, 190.7866101691533]",6.470869055127921e-23,7.348093068748038e-06,2760,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H8|continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H8,STRICT_NATIVE,1.0,2.0,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,continuation_00,True,True,True,True,False,1.0096090630185017e-11,1.6653345369377348e-16,1.0096090630185017e-15,1.249000902703301e-16,11,0,[],"[""cl_i_mM=27.1862821 outside [47.1,53.1]"", ""ph_i=6.76980441 outside [6.77,7.05]"", ""na_i_mM=8.12649365 outside [10,35]"", ""k_i_mM=91.4327456 outside [100,160]""]","[8.126493653827058, 91.43274564042211, 4.581354053298025, 6.769804405471124, 1.3, 138.00048880809223, 12.210141558246152, 8.386590277792575, 7.099676037561288, 0.10294058784884921, 190.78687467393405]",5.838934113783568e-23,1.0375445081661923e-05,19,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H8|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H8,STRICT_NATIVE,1.0,2.0,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,frozen_reference,False,True,False,False,False,0.044150380535201705,0.0022075190267600853,1.1986860781634627e-08,0.006272346946371986,11,0,[],"[""cl_i_mM=26.5679057 outside [47.1,53.1]"", ""na_i_mM=8.19585474 outside [10,35]"", ""k_i_mM=94.271641 outside [100,160]""]","[8.19585474035438, 94.27164098439063, 4.257495591604, 7.035586530495526, 1.299570053507997, 138.13975374328118, 12.301065520399614, 8.246355624876214, 7.506881069332012, 0.10296599475384799, 188.15888650789378]",0.0031673722221896034,68.36848795108068,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H8|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H8,STRICT_NATIVE,1.0,2.0,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,lower_quartile,False,True,False,False,False,0.005008607988606084,0.0002504303994303042,2.0835738814622626e-09,0.0007211070981669992,11,0,[],"[""cl_i_mM=27.1333789 outside [47.1,53.1]"", ""na_i_mM=8.13439718 outside [10,35]"", ""k_i_mM=91.6828465 outside [100,160]""]","[8.134397179747044, 91.68284648835105, 4.546437884308741, 6.793986854386, 1.2999677491823325, 138.01726526343998, 12.219699593519694, 8.370018601035893, 7.132501611428757, 0.10294331092373946, 190.56016383804246]",4.1617042648207826e-05,22.541311364955753,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H2.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,lower_quartile,True,True,True,True,False,7.187935142927149e-11,4.579669976578771e-16,7.187935142927149e-15,1.0061396160665481e-16,11,0,[],"[""cl_i_mM=27.1887648 outside [47.1,53.1]"", ""ph_i=6.7698157 outside [6.77,7.05]"", ""na_i_mM=8.1265294 outside [10,35]"", ""k_i_mM=91.4354586 outside [100,160]""]","[8.126529400898276, 91.43545860724521, 4.58148586894025, 6.769815704729126, 1.3, 138.0193341938671, 12.21032699846542, 8.38711534550246, 7.099695176153755, 0.10117591224406201, 190.783733485049]",2.6044024224231993e-21,2.3952149460782628e-05,1688,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H2.5|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,parent_continuation_00,True,True,True,True,False,7.801810412988441e-11,4.3021142204224816e-16,7.801810412988441e-15,4.996003610813204e-16,11,0,[],"[""cl_i_mM=27.1887648 outside [47.1,53.1]"", ""ph_i=6.7698157 outside [6.77,7.05]"", ""na_i_mM=8.1265294 outside [10,35]"", ""k_i_mM=91.4354586 outside [100,160]""]","[8.126529400898278, 91.43545860724535, 4.581485868940234, 6.769815704729138, 1.3, 138.0193341938671, 12.210326998465424, 8.387115345502432, 7.099695176153765, 0.10117591224406201, 190.78373348504886]",3.127935492698987e-21,2.6150227850565366e-05,143,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H2.5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H2.5,STRICT_NATIVE,1.0,2.0,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,upper_quartile,False,True,False,False,False,0.09071900063410326,0.004535950031705163,3.983640941944422e-08,0.013402700328159906,11,0,[],"[""cl_i_mM=25.423974 outside [47.1,53.1]"", ""ph_i=7.59376821 outside [6.77,7.05]"", ""na_i_mM=8.26101748 outside [10,35]"", ""k_i_mM=99.415054 outside [100,160]""]","[8.261017480142643, 99.41505402976364, 3.913346851756854, 7.59376820814738, 1.2997647344110352, 138.3666791600088, 12.379361961421788, 8.052268865344354, 8.858230493414355, 0.10119463706840487, 183.3597033425352]",0.013076159076875229,70.36539518837007,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H3.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H3.5,STRICT_NATIVE,1.0,2.0,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,lower_quartile,True,True,True,True,False,6.416811526577249e-11,3.2084057632886243e-12,4.461491939777851e-16,9.237038217646543e-12,11,0,[],"[""cl_i_mM=27.1877332 outside [47.1,53.1]"", ""ph_i=6.76981101 outside [6.77,7.05]"", ""na_i_mM=8.12651455 outside [10,35]"", ""k_i_mM=91.4343314 outside [100,160]""]","[8.126514548994837, 91.43433135872186, 4.581431099588541, 6.769811010243189, 1.2999999999995369, 138.01150358717302, 12.21024995931368, 8.386897176562588, 7.099687224338367, 0.10084003314310169, 190.78503861265753]",6.858946047497411e-21,1.1288532907683274e-06,2054,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H3.5|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H3.5,STRICT_NATIVE,1.0,2.0,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,parent_continuation_00,True,True,True,True,False,3.827884190177322e-11,2.636779683484747e-16,3.827884190177322e-15,4.805184028455756e-16,11,0,[],"[""cl_i_mM=27.1877332 outside [47.1,53.1]"", ""ph_i=6.76981101 outside [6.77,7.05]"", ""na_i_mM=8.12651455 outside [10,35]"", ""k_i_mM=91.4343314 outside [100,160]""]","[8.126514548893546, 91.4343313556048, 4.5814311000335035, 6.769811009940511, 1.3, 138.01150358695708, 12.210249959191326, 8.386897176774369, 7.099687223930213, 0.10084003314309174, 190.78503861548992]",7.330311536261138e-22,1.776587064770127e-05,237,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H3.5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H3.5,STRICT_NATIVE,1.0,2.0,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,upper_quartile,False,True,False,False,False,0.10634973510850826,0.005317486755425413,4.176754174294028e-09,0.015812614367486003,11,0,"[""ph_l""]","[""cl_i_mM=25.0827105 outside [47.1,53.1]"", ""ph_i=7.86264048 outside [6.77,7.05]"", ""na_i_mM=8.26608307 outside [10,35]""]","[8.26608306918182, 100.96084402842354, 3.848133222026107, 7.86264048368537, 1.2998953343456685, 138.40934974121168, 12.38113723293505, 7.944207164675963, 8.999999748141562, 0.10085332725016866, 181.8919516616602]",0.017734278627015612,1.3715755444238718,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H5,STRICT_NATIVE,1.0,2.0,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,lower_quartile,True,True,True,True,False,1.6200148861278407e-11,8.187894806610529e-16,1.6200148861278407e-15,1.6132928326584306e-15,11,0,[],"[""cl_i_mM=27.1869593 outside [47.1,53.1]"", ""ph_i=6.76980749 outside [6.77,7.05]"", ""na_i_mM=8.12650341 outside [10,35]"", ""k_i_mM=91.4334857 outside [100,160]""]","[8.126503406230983, 91.43348571614425, 4.581390012511401, 6.769807487908699, 1.3, 138.00562947299096, 12.210192154737266, 8.386733511742367, 7.099681258380753, 0.10058807352465737, 190.78601774207266]",1.3377172073595528e-22,6.05041025817444e-06,2645,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H5|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H5,STRICT_NATIVE,1.0,2.0,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,parent_continuation_00,True,True,True,True,False,1.0759622359746146e-11,6.522560269672795e-16,1.0759622359746146e-15,8.396061623727746e-16,11,0,[],"[""cl_i_mM=27.1869593 outside [47.1,53.1]"", ""ph_i=6.76980749 outside [6.77,7.05]"", ""na_i_mM=8.12650341 outside [10,35]"", ""k_i_mM=91.4334857 outside [100,160]""]","[8.126503406230972, 91.43348571614396, 4.581390012511443, 6.769807487908671, 1.3, 138.00562947299096, 12.210192154737257, 8.386733511742365, 7.099681258380709, 0.10058807352465737, 190.78601774207291]",6.557475806513489e-23,1.1413136758998801e-06,136,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H5|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H5,STRICT_NATIVE,1.0,2.0,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,upper_quartile,False,True,False,False,False,0.10906990384354331,0.005453495192177166,7.148919007704362e-08,0.0162420353969086,11,0,"[""ph_l""]","[""cl_i_mM=25.0263683 outside [47.1,53.1]"", ""ph_i=7.9153416 outside [6.77,7.05]"", ""na_i_mM=8.2649108 outside [10,35]""]","[8.26491080268042, 101.18762921672216, 3.8393929836679734, 7.9153416022154435, 1.2999334249007422, 138.4058902033784, 12.378036968138057, 7.921537213099349, 8.99999984933724, 0.10059718844477622, 181.68826808514268]",0.018668022098989902,249.65899864848416,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H6.75|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,lower_quartile,False,True,False,False,False,0.0015148910544479643,7.574455272239822e-05,3.3811845879562485e-10,0.00021911508614981014,11,0,[],"[""cl_i_mM=27.1706307 outside [47.1,53.1]"", ""na_i_mM=8.12888999 outside [10,35]"", ""k_i_mM=91.5074442 outside [100,160]""]","[8.128889987244277, 91.5074441925566, 4.5707488724281236, 6.777053679181172, 1.2999922355009252, 138.0072654843768, 12.213035624590006, 8.381823764297897, 7.109524162958037, 0.1004357541584722, 190.71978961799815]",3.863577956751194e-06,3.1439845234483768,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H6.75|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,parent_continuation_00,True,True,True,True,False,2.052763341253705e-10,6.376843497690743e-14,2.052763341253705e-14,1.841842650618375e-13,11,0,[],"[""cl_i_mM=27.1864911 outside [47.1,53.1]"", ""ph_i=6.76980536 outside [6.77,7.05]"", ""na_i_mM=8.12649666 outside [10,35]"", ""k_i_mM=91.4329741 outside [100,160]""]","[8.126496664086718, 91.43297407297361, 4.581365152574769, 6.76980535691134, 1.2999999999999905, 138.0020755142904, 12.210157176206135, 8.386634488475908, 7.099677649024319, 0.10043563257369315, 190.78661016919835]",2.1106362171948572e-20,0.00018398556747530243,200,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H6.75|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H6.75,STRICT_NATIVE,1.0,2.0,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,upper_quartile,False,True,False,False,False,0.1103868815971984,0.00551934407985992,7.455218335782141e-08,0.016451032108603738,11,0,"[""ph_l""]","[""cl_i_mM=24.9996998 outside [47.1,53.1]"", ""ph_i=7.9412802 outside [6.77,7.05]"", ""na_i_mM=8.26408811 outside [10,35]""]","[8.264088105736997, 101.29111158809152, 3.835503677699351, 7.941280195184442, 1.2999532713876238, 138.40364882626858, 12.37639948993831, 7.91160143376472, 8.999999967182806, 0.10044230484426771, 181.59703693941918]",0.019134344524523693,351.2765986615427,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H8|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H8,STRICT_NATIVE,1.0,2.0,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,lower_quartile,True,True,True,True,False,2.974074979344987e-11,1.609823385706477e-15,2.9740749793449872e-15,4.364564265557647e-15,11,0,[],"[""cl_i_mM=27.1862821 outside [47.1,53.1]"", ""ph_i=6.76980441 outside [6.77,7.05]"", ""na_i_mM=8.12649365 outside [10,35]"", ""k_i_mM=91.4327456 outside [100,160]""]","[8.126493653827156, 91.43274564041295, 4.581354053302533, 6.7698044054693725, 1.2999999999999998, 138.00048880814907, 12.210141558253175, 8.386590277766313, 7.099676037552946, 0.1003675734811061, 190.78687467392484]",6.0177266390653675e-22,3.295769362138344e-05,2764,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H8|parent_continuation_00,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H8,STRICT_NATIVE,1.0,2.0,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,parent_continuation_00,True,True,True,True,False,2.3571639432007352e-11,1.4432899320127035e-15,2.357163943200735e-15,3.712308238590367e-16,11,0,[],"[""cl_i_mM=27.1862821 outside [47.1,53.1]"", ""ph_i=6.76980441 outside [6.77,7.05]"", ""na_i_mM=8.12649365 outside [10,35]"", ""k_i_mM=91.4327456 outside [100,160]""]","[8.126493653827113, 91.43274564041168, 4.581354053302714, 6.769804405469248, 1.3, 138.00048880814896, 12.210141558253127, 8.386590277766398, 7.099676037552777, 0.10036757348110609, 190.78687467392606]",3.234138635082318e-22,6.724189142128412e-06,250,`xtol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H8|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_HWQ_H8,STRICT_NATIVE,1.0,2.0,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,DIAGNOSTIC_HWQ_REROOT,3,upper_quartile,False,True,False,False,False,0.1109805882348669,0.005549029411743345,1.619030695100554e-08,0.016581472160529173,11,0,[],"[""cl_i_mM=24.9817914 outside [47.1,53.1]"", ""ph_i=7.9575471 outside [6.77,7.05]"", ""na_i_mM=8.26342056 outside [10,35]""]","[8.263420562652811, 101.34954365245653, 3.8331457859055096, 7.957547103670317, 1.30000357621277, 138.40338097209118, 12.374260157453293, 7.905618667066752, 8.998535053870071, 0.10037312955662056, 181.5561492539952]",0.019429307795465995,94.94100306445648,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1,STRICT_NATIVE,1.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,CONDITIONAL_PUMP_AFTER_ZERO_STRICT_ROOTS,3,frozen_reference,True,True,False,False,False,0.10681185422018485,0.005340592711009243,8.458594125148634e-10,0.005574566584646646,11,0,"[""k_i_mM""]","[""cl_i_mM=29.2461781 outside [47.1,53.1]"", ""ph_i=7.05986578 outside [6.77,7.05]"", ""na_i_mM=46.3084177 outside [10,35]"", ""k_i_mM=60 outside [100,160]""]","[46.3084177478243, 60.00000000000001, 5.048570590097636, 7.059865784759841, 1.2976730187553116, 140.62625092289414, 9.872218014649262, 10.807524256029701, 7.661262935870885, 0.102101972651186, 178.36228206371857]",0.010926948687960973,1.9867005633440703e-05,1310,`ftol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1,STRICT_NATIVE,1.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,CONDITIONAL_PUMP_AFTER_ZERO_STRICT_ROOTS,3,lower_quartile,True,True,False,False,False,0.10681181000967127,0.0053405905004835635,8.458635528119096e-10,0.005574546882075625,11,0,"[""k_i_mM""]","[""cl_i_mM=29.2461791 outside [47.1,53.1]"", ""ph_i=7.059865 outside [6.77,7.05]"", ""na_i_mM=46.3084084 outside [10,35]"", ""k_i_mM=60 outside [100,160]""]","[46.30840836906186, 60.00000000000001, 5.048571209446533, 7.059865002041786, 1.2976730151144604, 140.6262501323462, 9.872218314637793, 10.807524707622992, 7.66126155558446, 0.10210197272767291, 178.36229149356632]",0.010926948687957445,1.7955839830111338e-05,1302,`ftol` termination condition is satisfied.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1|upper_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1,STRICT_NATIVE,1.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,CONDITIONAL_PUMP_AFTER_ZERO_STRICT_ROOTS,3,upper_quartile,False,True,False,False,False,0.1068144920181506,0.00534072460090753,8.487853247400416e-10,0.005575998043179694,11,0,"[""k_i_mM""]","[""cl_i_mM=29.2460908 outside [47.1,53.1]"", ""ph_i=7.05992743 outside [6.77,7.05]"", ""na_i_mM=46.3091502 outside [10,35]"", ""k_i_mM=60 outside [100,160]""]","[46.30915017120312, 60.00000000000001, 5.048518027329426, 7.059927428207853, 1.2976732621877007, 140.62631275724706, 9.872202809205733, 10.807555556246031, 7.661396520387133, 0.10210196835896077, 178.36155218819334]",0.010926948769446172,0.06584469768046118,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H2.5|frozen_reference,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,frozen_reference,False,True,False,False,False,0.1069360933845366,0.00534680466922683,3.385761312697626e-10,0.005593494722904198,11,0,"[""k_i_mM""]","[""cl_i_mM=29.2416759 outside [47.1,53.1]"", ""ph_i=7.06072586 outside [6.77,7.05]"", ""na_i_mM=46.3153069 outside [10,35]"", ""k_i_mM=60 outside [100,160]""]","[46.315306855954944, 60.00000000000001, 5.047572403151599, 7.060725862141437, 1.2976729361481791, 140.5970169664552, 9.872473963471244, 10.80631874197638, 7.66325603851691, 0.10210312818777612, 178.3545023091002]",0.010948297681825174,0.0004879017616646778,3000,The maximum number of function evaluations is exceeded.
STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H2.5|lower_quartile,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,DIAGNOSTIC_HYDRAULIC_REROOT,3,lower_quartile,True,True,False,False,False,0.10693601071296008,0.005346800535648004,3.385788204706211e-10,0.005593443008534099,11,0,"[""k_i_mM""]","[""cl_i_mM=29.2416793 outside [47.1,53.1]"", ""ph_i=7.06072358 outside [6.77,7.05]"", ""na_i_mM=46.3152799 outside [10,35]"", ""k_i_mM=60 outside [100,160]""]","[46.315279947536375, 60.00000000000001, 5.047574391098835, 7.060723579162203, 1.297672926480275, 140.5970146508882, 9.872474471360457, 10.806316819876399, 7.663250824031966, 0.10210312833099144, 178.35452872481656]",0.01094829768176525,4.602969886176821e-06,2230,`ftol` termination condition is satisfied.
