panel_id,parent_panel_id,stage,topology_id,routing_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,eligibility,eligibility_migration,attempt_count,converged_attempt_count,numerical_root_count,wt_passing_root_count,best_max_abs_scaled_residual,best_attempt_id,failure_union_json,start_design_json,screen_start_count,confirmation_start_count,geometry_start_count
AN_ABS_AE4_NHE_S8_PNOM_KMID_AE4NA10_P1_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA10_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA10,AN_ABS_AE4_NHE,8.0,1.0,0.075075,0.3,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,0,0,0,2.3197247536681673,upper_quartile,"[""cl_i_mM=10.5553523 outside [47.1,53.1]"", ""cl_i_mM=6.48385452 outside [47.1,53.1]"", ""cl_i_mM=8.21217394 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=47.1729287 outside [10,35]"", ""na_i_mM=55.2142508 outside [10,35]"", ""ph_i=6.2 outside [6.77,7.05]"", ""ph_i=8 outside [6.77,7.05]"", ""volume_i_pL=0.953056597 outside [1.17,1.43]"", ""volume_i_pL=1.03168572 outside [1.17,1.43]"", ""volume_i_pL=1.0897156 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S8_PNOM_KMID_AE4NA10_P2_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA10_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA10,AN_ABS_AE4_NHE,8.0,2.0,0.075075,0.3,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,0,0,0,0.2909926986246453,upper_quartile,"[""cl_i_mM=20.4896264 outside [47.1,53.1]"", ""cl_i_mM=20.4896265 outside [47.1,53.1]"", ""cl_i_mM=20.4896266 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=46.7135017 outside [10,35]"", ""na_i_mM=46.7135019 outside [10,35]"", ""na_i_mM=46.7135021 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S8_PNOM_KMID_AE4NA20_P0.5_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA20_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA20,AN_ABS_AE4_NHE,8.0,0.5,0.075075,0.3,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,0,0,0,4.3598429661820886,lower_quartile,"[""cl_i_mM=2.26803621 outside [47.1,53.1]"", ""cl_i_mM=2.26803635 outside [47.1,53.1]"", ""cl_i_mM=2.26808441 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=49.8913783 outside [10,35]"", ""na_i_mM=49.8913819 outside [10,35]"", ""na_i_mM=49.893665 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-80.0271652 outside [-80,-30]"", ""v_apical_mV=-80.0276839 outside [-80,-30]"", ""v_apical_mV=-80.0276855 outside [-80,-30]"", ""volume_i_pL=0.991950504 outside [1.17,1.43]"", ""volume_i_pL=0.991971318 outside [1.17,1.43]"", ""volume_i_pL=0.991971354 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S8_PNOM_KMID_AE4NA20_P1_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA20_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA20,AN_ABS_AE4_NHE,8.0,1.0,0.075075,0.3,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,0,0,0,3.8057718549977437,upper_quartile,"[""cl_i_mM=3.37569621 outside [47.1,53.1]"", ""cl_i_mM=3.3757296 outside [47.1,53.1]"", ""cl_i_mM=3.37588095 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=45.1814324 outside [10,35]"", ""na_i_mM=45.1818316 outside [10,35]"", ""na_i_mM=45.1842094 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-80.1279607 outside [-80,-30]"", ""v_apical_mV=-80.1280946 outside [-80,-30]"", ""v_apical_mV=-80.1281034 outside [-80,-30]"", ""volume_i_pL=1.05321733 outside [1.17,1.43]"", ""volume_i_pL=1.05324051 outside [1.17,1.43]"", ""volume_i_pL=1.05324429 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S8_PNOM_KMID_AE4NA20_P2_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA20_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA20,AN_ABS_AE4_NHE,8.0,2.0,0.075075,0.3,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,0,0,0,1.9132538926499325,upper_quartile,"[""cl_i_mM=9.72280249 outside [47.1,53.1]"", ""cl_i_mM=9.7228039 outside [47.1,53.1]"", ""cl_i_mM=9.72280522 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=49.9250092 outside [10,35]"", ""na_i_mM=49.9250137 outside [10,35]"", ""na_i_mM=49.9250205 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""volume_i_pL=1.0837508 outside [1.17,1.43]"", ""volume_i_pL=1.08375086 outside [1.17,1.43]"", ""volume_i_pL=1.08375089 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KHIGH_AE4NA05_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,0.5,0.5,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,1.3070057189312756e-12,parent_continuation_00,"[""cl_i_mM=17.4315673 outside [47.1,53.1]"", ""cl_i_mM=18.3714481 outside [47.1,53.1]"", ""k_i_mM=72.878948 outside [100,160]"", ""k_i_mM=77.4210799 outside [100,160]"", ""ph_i=6.68379641 outside [6.77,7.05]"", ""ph_i=7.16710496 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KHIGH_AE4NA05_P1_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,0.5,1.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,4.933661985895288e-12,lower_quartile,"[""cl_i_mM=16.1781342 outside [47.1,53.1]"", ""cl_i_mM=17.1308171 outside [47.1,53.1]"", ""k_i_mM=78.3320687 outside [100,160]"", ""k_i_mM=83.6905666 outside [100,160]"", ""na_i_mM=9.49631404 outside [10,35]"", ""na_i_mM=9.69942874 outside [10,35]"", ""ph_i=6.68402192 outside [6.77,7.05]"", ""ph_i=7.18692356 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KHIGH_AE4NA05_P2_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KHIGH,AE4NA05,N_ABS_NKCC,0.5,2.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,7.958586047129845e-12,parent_continuation_00,"[""cl_i_mM=15.5957864 outside [47.1,53.1]"", ""cl_i_mM=16.5827766 outside [47.1,53.1]"", ""k_i_mM=80.4721652 outside [100,160]"", ""k_i_mM=86.3123807 outside [100,160]"", ""na_i_mM=6.91208551 outside [10,35]"", ""na_i_mM=7.02165675 outside [10,35]"", ""ph_i=6.69002956 outside [6.77,7.05]"", ""ph_i=7.22643581 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KHIGH_AE4NA10_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA10_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KHIGH,AE4NA10,N_ABS_NKCC,0.5,0.5,0.094586,0.4,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,7.742287713718987e-12,frozen_reference,"[""cl_i_mM=18.0733046 outside [47.1,53.1]"", ""cl_i_mM=19.1954537 outside [47.1,53.1]"", ""k_i_mM=65.4574248 outside [100,160]"", ""k_i_mM=69.8589134 outside [100,160]"", ""ph_i=6.74903378 outside [6.77,7.05]"", ""ph_i=7.30533074 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KHIGH_AE4NA10_P1_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA10_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KHIGH,AE4NA10,N_ABS_NKCC,0.5,1.0,0.094586,0.4,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,6.150136823424024e-12,parent_continuation_00,"[""cl_i_mM=15.4982467 outside [47.1,53.1]"", ""cl_i_mM=16.4006114 outside [47.1,53.1]"", ""k_i_mM=77.1143889 outside [100,160]"", ""k_i_mM=82.2238867 outside [100,160]"", ""ph_i=6.74859645 outside [6.77,7.05]"", ""ph_i=7.22839838 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KHIGH_AE4NA10_P2_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA10_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KHIGH,AE4NA10,N_ABS_NKCC,0.5,2.0,0.094586,0.4,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,5.149418218219903e-12,lower_quartile,"[""cl_i_mM=14.945735 outside [47.1,53.1]"", ""cl_i_mM=15.6280751 outside [47.1,53.1]"", ""k_i_mM=80.0449686 outside [100,160]"", ""k_i_mM=84.2597632 outside [100,160]"", ""na_i_mM=7.79134326 outside [10,35]"", ""na_i_mM=7.89076804 outside [10,35]"", ""ph_i=6.76012403 outside [6.77,7.05]"", ""ph_i=7.13817528 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KHIGH_AE4NA20_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA20_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KHIGH,AE4NA20,N_ABS_NKCC,0.5,0.5,0.094586,0.4,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,0,0,0,0.22419289349703372,frozen_reference,"[""cl_i_mM=18.9717267 outside [47.1,53.1]"", ""cl_i_mM=18.9717268 outside [47.1,53.1]"", ""cl_i_mM=18.9717269 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=45.0469072 outside [10,35]"", ""na_i_mM=45.0469075 outside [10,35]"", ""na_i_mM=45.0469076 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KHIGH_AE4NA20_P1_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA20_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KHIGH,AE4NA20,N_ABS_NKCC,0.5,1.0,0.094586,0.4,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,1.6121002102686965e-11,lower_quartile,"[""cl_i_mM=15.05038 outside [47.1,53.1]"", ""cl_i_mM=15.642767 outside [47.1,53.1]"", ""k_i_mM=75.7110928 outside [100,160]"", ""k_i_mM=79.1483531 outside [100,160]"", ""ph_i=7.16346317 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KHIGH_AE4NA20_P2_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA20_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KHIGH,AE4NA20,N_ABS_NKCC,0.5,2.0,0.094586,0.4,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,9.105671945619509e-12,upper_quartile,"[""cl_i_mM=14.5187023 outside [47.1,53.1]"", ""k_i_mM=80.1294304 outside [100,160]"", ""na_i_mM=8.78758587 outside [10,35]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA05_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA05_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KLOW,AE4NA05,N_ABS_NKCC,0.5,0.5,0.094586,0.2,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,9.65156773946596e-12,parent_continuation_00,"[""cl_i_mM=16.7113254 outside [47.1,53.1]"", ""cl_i_mM=17.9525787 outside [47.1,53.1]"", ""k_i_mM=72.4588152 outside [100,160]"", ""k_i_mM=78.5916174 outside [100,160]"", ""ph_i=6.68014874 outside [6.77,7.05]"", ""ph_i=7.33115603 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA05_P1_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA05_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KLOW,AE4NA05,N_ABS_NKCC,0.5,1.0,0.094586,0.2,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,3.421742056364252e-12,lower_quartile,"[""cl_i_mM=15.953285 outside [47.1,53.1]"", ""cl_i_mM=16.759922 outside [47.1,53.1]"", ""k_i_mM=77.9151162 outside [100,160]"", ""k_i_mM=82.4913441 outside [100,160]"", ""na_i_mM=9.47375044 outside [10,35]"", ""na_i_mM=9.65953727 outside [10,35]"", ""ph_i=6.6803877 outside [6.77,7.05]"", ""ph_i=7.10961943 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA05_P2_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA05_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KLOW,AE4NA05,N_ABS_NKCC,0.5,2.0,0.094586,0.2,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,1.4208469470422536e-12,parent_continuation_00,"[""cl_i_mM=15.2246386 outside [47.1,53.1]"", ""cl_i_mM=16.2450582 outside [47.1,53.1]"", ""k_i_mM=80.0808069 outside [100,160]"", ""k_i_mM=86.1908817 outside [100,160]"", ""na_i_mM=6.89943465 outside [10,35]"", ""na_i_mM=7.01233307 outside [10,35]"", ""ph_i=6.68653625 outside [6.77,7.05]"", ""ph_i=7.24808026 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA10_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA10_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KLOW,AE4NA10,N_ABS_NKCC,0.5,0.5,0.094586,0.2,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,1.6740081543176188e-12,lower_quartile,"[""cl_i_mM=17.976902 outside [47.1,53.1]"", ""cl_i_mM=18.8702966 outside [47.1,53.1]"", ""k_i_mM=65.2237131 outside [100,160]"", ""k_i_mM=68.6404329 outside [100,160]"", ""ph_i=6.74642911 outside [6.77,7.05]"", ""ph_i=7.18087351 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA10_P1_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA10_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KLOW,AE4NA10,N_ABS_NKCC,0.5,1.0,0.094586,0.2,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,8.014964560099092e-12,parent_continuation_00,"[""cl_i_mM=15.2236184 outside [47.1,53.1]"", ""cl_i_mM=16.1744153 outside [47.1,53.1]"", ""k_i_mM=76.8645388 outside [100,160]"", ""k_i_mM=82.2532312 outside [100,160]"", ""ph_i=6.7462769 outside [6.77,7.05]"", ""ph_i=7.25349082 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA10_P2_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA10_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KLOW,AE4NA10,N_ABS_NKCC,0.5,2.0,0.094586,0.2,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,1.5802246663976227e-11,parent_continuation_00,"[""cl_i_mM=14.8125362 outside [47.1,53.1]"", ""cl_i_mM=15.449595 outside [47.1,53.1]"", ""k_i_mM=79.8344161 outside [100,160]"", ""k_i_mM=83.7870323 outside [100,160]"", ""na_i_mM=7.78185491 outside [10,35]"", ""na_i_mM=7.87754217 outside [10,35]"", ""ph_i=6.7581306 outside [6.77,7.05]"", ""ph_i=7.11221843 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA20_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KLOW,AE4NA20,N_ABS_NKCC,0.5,0.5,0.094586,0.2,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,0,0,0,0.2244099310937392,frozen_reference,"[""cl_i_mM=18.7199213 outside [47.1,53.1]"", ""cl_i_mM=18.7199215 outside [47.1,53.1]"", ""cl_i_mM=18.7199216 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=44.773979 outside [10,35]"", ""na_i_mM=44.7739791 outside [10,35]"", ""na_i_mM=44.7739792 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA20_P1_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KLOW,AE4NA20,N_ABS_NKCC,0.5,1.0,0.094586,0.2,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,1.0550371340456444e-11,parent_continuation_00,"[""cl_i_mM=15.5616212 outside [47.1,53.1]"", ""k_i_mM=75.621833 outside [100,160]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA20_P2_H1,STRICT_NATIVE_S1_PHIGH_KLOW_AE4NA20_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PHIGH_KLOW,AE4NA20,N_ABS_NKCC,0.5,2.0,0.094586,0.2,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,9.140366415139045e-12,parent_continuation_00,"[""cl_i_mM=14.490901 outside [47.1,53.1]"", ""cl_i_mM=14.4990843 outside [47.1,53.1]"", ""k_i_mM=80.1024299 outside [100,160]"", ""k_i_mM=80.1565433 outside [100,160]"", ""na_i_mM=8.78849429 outside [10,35]"", ""na_i_mM=8.79079445 outside [10,35]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
