attempt_id,panel_id,source_class,source_scale,pump_capacity_scale,hydraulic_scale,hydraulic_mode,eligibility,production_admissible,independent_admissible,production_converged_root,production_passes_numerical_gate,independent_converged_root,production_scaled_max,independent_scaled_max,scaled_max_absolute_difference,independent_amount_source_max_fmol_s,independent_volume_source_max_pL_s,convergence_gate_agree
N_ABS_NKCC_S8_PLOW_KLOW_AE4NA20_P2_H1|upper_quartile,N_ABS_NKCC_S8_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,8.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,8.493639819251442e-12,8.493639819251442e-12,0.0,3.3306690738754696e-16,8.493639819251442e-16,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P0.5_H1|lower_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P0.5_H1,N_ABS_NKCC,8.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,0.14948643055997607,0.14948643055996025,1.582067810090848e-14,0.008163526572684737,1.6393316340903089e-09,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P0.5_H1|parent_continuation_00,N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P0.5_H1,N_ABS_NKCC,8.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,0.14948643106377807,0.14948643106376253,1.554312234475219e-14,0.00816352658792598,1.6393311774243538e-09,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P0.5_H1|upper_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P0.5_H1,N_ABS_NKCC,8.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,0.14948643019987745,0.14948643019986163,1.582067810090848e-14,0.008163526345523201,1.639332061808066e-09,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P1_H1|lower_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,8.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,2.5465740627339528e-11,6.264520152621245e-12,1.9201220474718284e-11,1.27675647831893e-15,6.264520152621245e-16,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P1_H1|parent_continuation_00,N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,8.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,8.719153871128427e-12,8.719153871128427e-12,0.0,7.771561172376096e-16,8.719153871128427e-16,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P1_H1|upper_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P1_H1,N_ABS_NKCC,8.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,6.264520152621245e-12,6.264520152621245e-12,0.0,4.996003610813204e-16,6.264520152621245e-16,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P2_H1|lower_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P2_H1,N_ABS_NKCC,8.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,1.0469056177520031e-11,1.0469056177520031e-11,0.0,1.942890293094024e-16,1.046905617752003e-15,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P2_H1|parent_continuation_00,N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P2_H1,N_ABS_NKCC,8.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,1.0469056177520031e-11,1.0469056177520031e-11,0.0,3.122502256758253e-16,1.046905617752003e-15,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P2_H1|upper_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA05_P2_H1,N_ABS_NKCC,8.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,8.012254054667878e-12,5.557620336160696e-12,2.454633718507182e-12,6.833734966793514e-13,5.557620336160696e-16,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P0.5_H1|frozen_reference,N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P0.5_H1,N_ABS_NKCC,8.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,0.6486372463127723,0.6486372463127723,0.0,0.03243186231563862,8.561245794214654e-09,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P0.5_H1|lower_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P0.5_H1,N_ABS_NKCC,8.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,0.6486372511121258,0.6486372511121258,0.0,0.03243186255560629,8.561246153519254e-09,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P0.5_H1|upper_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P0.5_H1,N_ABS_NKCC,8.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,0.7959302039030899,0.7959302039030913,1.4432899320127035e-15,0.039796510195154566,1.2449952031335157e-08,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P1_H1|lower_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P1_H1,N_ABS_NKCC,8.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,5.559828908893827,5.559828908893826,8.881784197001252e-16,0.11119657817787654,4.3378259882842936e-07,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P1_H1|parent_continuation_00,N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P1_H1,N_ABS_NKCC,8.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,4.141652298894627e-12,4.141652298894627e-12,0.0,7.102131382996646e-14,4.141652298894627e-16,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P1_H1|upper_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P1_H1,N_ABS_NKCC,8.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,2.686436142984583e-11,2.9320079350525496e-11,2.4557179206796675e-12,4.877695469751586e-14,2.9320079350525496e-15,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P2_H1|lower_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P2_H1,N_ABS_NKCC,8.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,9.081507991315709,9.081507991315709,0.0,0.18163015982631417,9.788172038588528e-07,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P2_H1|parent_continuation_00,N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P2_H1,N_ABS_NKCC,8.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,1.887162301428269e-11,1.887162301428269e-11,0.0,2.896988204881268e-16,1.887162301428269e-15,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P2_H1|upper_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA10_P2_H1,N_ABS_NKCC,8.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,1.04040040471709e-11,1.2858637765678083e-11,2.454633718507182e-12,9.742207041085749e-15,1.2858637765678083e-15,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P0.5_H1|frozen_reference,N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P0.5_H1,N_ABS_NKCC,8.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,1.377771365901453,1.377771365901453,0.0,0.06888856829507266,1.8811207114460653e-08,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P0.5_H1|lower_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P0.5_H1,N_ABS_NKCC,8.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,1.377771374423175,1.377771374423175,0.0,0.06888856872115875,1.88112120795645e-08,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P0.5_H1|upper_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P0.5_H1,N_ABS_NKCC,8.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,1.4179875371220212,1.4179875371220212,0.0,0.07089937685610107,2.4286873783244643e-08,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P1_H1|lower_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P1_H1,N_ABS_NKCC,8.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,1.0993810029003015e-11,1.0993810029003015e-11,0.0,6.270483264569915e-15,1.0993810029003015e-15,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P1_H1|parent_continuation_00,N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P1_H1,N_ABS_NKCC,8.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,8.538092108323347e-12,8.538092108323347e-12,0.0,3.172462292866385e-14,8.538092108323347e-16,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P1_H1|upper_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P1_H1,N_ABS_NKCC,8.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,8.538092108323347e-12,1.0993810029003015e-11,2.4557179206796675e-12,6.39722649853347e-15,1.0993810029003015e-15,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P2_H1|lower_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,8.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,6.784937195414287e-12,6.784937195414287e-12,0.0,3.7730235602495554e-16,6.784937195414287e-16,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P2_H1|parent_continuation_00,N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,8.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,2.4943155180201515e-11,2.4943155180201515e-11,0.0,3.885780586188048e-16,2.4943155180201515e-15,True
N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P2_H1|upper_quartile,N_ABS_NKCC_S8_PNOM_KMID_AE4NA20_P2_H1,N_ABS_NKCC,8.0,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,6.784937195414287e-12,6.784937195414287e-12,0.0,3.885780586188048e-16,6.784937195414287e-16,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H1|frozen_reference,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H1,STRICT_NATIVE,1.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,6.173447170132462e-12,6.173447170132462e-12,0.0,3.720981855970251e-16,6.173447170132462e-16,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H1|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H1,STRICT_NATIVE,1.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,3.717729249452795e-12,6.173447170132462e-12,2.4557179206796675e-12,1.734723475976807e-16,6.173447170132462e-16,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H1|upper_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H1,STRICT_NATIVE,1.0,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,False,False,0.01733258726892034,0.017332587268921174,8.326672684688674e-16,0.002131621180164304,2.496941244804589e-09,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H2.5|continuation_00,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,3.097945077551456e-11,2.4840698074901635e-11,6.138752700612926e-12,3.885780586188048e-16,2.4840698074901635e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H2.5|frozen_reference,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,4.220636427160196e-11,3.711874557721373e-11,5.0876186943882296e-12,2.220446049250313e-16,3.711874557721373e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H2.5|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,1.8701403273202466e-11,9.802651312201816e-11,7.932510984881569e-11,7.644336552647957e-13,9.802651312201816e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H3.5|continuation_00,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H3.5,STRICT_NATIVE,1.0,0.5,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,5.375691211617628e-11,4.5161899393797444e-11,8.595012722378836e-12,7.875731317108503e-13,4.5161899393797444e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H3.5|frozen_reference,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H3.5,STRICT_NATIVE,1.0,0.5,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,4.8703445790221345e-11,4.010897516892875e-11,8.594470621292594e-12,1.5265566588595902e-16,4.010897516892875e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H3.5|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H3.5,STRICT_NATIVE,1.0,0.5,3.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,6.235138273746887e-11,1.7340675336624534e-10,1.1105537062877646e-10,2.411265631607762e-16,1.7340675336624534e-14,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H5|continuation_00,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H5,STRICT_NATIVE,1.0,0.5,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,4.64407158562441e-11,1.1220896174030104e-10,6.576824588405694e-11,2.220446049250313e-16,1.1220896174030104e-14,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H5|frozen_reference,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H5,STRICT_NATIVE,1.0,0.5,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.019281722007273572,0.019281722007273572,0.0,0.0023982400543189567,2.0282191991335095e-08,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H5|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H5,STRICT_NATIVE,1.0,0.5,5.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,4.64407158562441e-11,4.64407158562441e-11,0.0,8.254681660435637e-15,4.64407158562441e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H6.75|continuation_00,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H6.75,STRICT_NATIVE,1.0,0.5,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,2.121832440651894e-10,2.121832440651894e-10,0.0,4.176867185456956e-14,2.121832440651894e-14,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H6.75|frozen_reference,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H6.75,STRICT_NATIVE,1.0,0.5,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.06974009443913173,0.0697400944391309,8.326672684688674e-16,0.008910767253795665,2.6024189414634294e-07,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H6.75|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H6.75,STRICT_NATIVE,1.0,0.5,6.75,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.0007370430297087838,0.0007370430297087838,0.0,9.016892982258683e-05,1.328241502711585e-08,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H8|continuation_00,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H8,STRICT_NATIVE,1.0,0.5,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,5.566185533323331e-11,2.898565719042234e-10,2.341947165709901e-10,5.030698080332741e-16,2.898565719042234e-14,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H8|frozen_reference,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H8,STRICT_NATIVE,1.0,0.5,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.07944876416592653,0.07944876416592431,2.220446049250313e-15,0.0101208535319488,1.3636172225184231e-08,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H8|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H8,STRICT_NATIVE,1.0,0.5,8.0,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,False,False,False,0.04026917606981026,0.04026917606961514,1.9512169657787126e-13,0.00410781992498709,6.825954570674475e-09,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H2.5|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,3.097945077551456e-11,2.4840698074901635e-11,6.138752700612926e-12,4.440892098500626e-16,2.4840698074901635e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H2.5|parent_continuation_00,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,4.220636427160196e-11,4.8345116972214885e-11,6.138752700612926e-12,5.273559366969494e-16,4.8345116972214885e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H2.5|upper_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H2.5,STRICT_NATIVE,1.0,0.5,2.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.12303027365731453,0.12303027365731453,0.0,0.017006706478911678,1.8984127895290814e-07,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H3.5|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H3.5,STRICT_NATIVE,1.0,0.5,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,6.235138273746887e-11,6.235138273746887e-11,0.0,1.3550792432592829e-14,6.2351382737468874e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H3.5|parent_continuation_00,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H3.5,STRICT_NATIVE,1.0,0.5,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,4.8703445790221345e-11,5.729845851260018e-11,8.595012722378836e-12,4.3021142204224816e-16,5.729845851260018e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H3.5|upper_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H3.5,STRICT_NATIVE,1.0,0.5,3.5,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.141789450471647,0.1417894504716484,1.3877787807814457e-15,0.019672857052695395,4.492125583397668e-08,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H5|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H5,STRICT_NATIVE,1.0,0.5,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,4.64407158562441e-11,4.64407158562441e-11,0.0,9.298117831235686e-16,4.64407158562441e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H5|parent_continuation_00,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H5,STRICT_NATIVE,1.0,0.5,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,4.64407158562441e-11,4.64407158562441e-11,0.0,9.853229343548264e-16,4.64407158562441e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H5|upper_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H5,STRICT_NATIVE,1.0,0.5,5.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.14385663140532023,0.14385663140531038,9.853229343548264e-15,0.020375223369039124,1.4358487206324452e-07,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H6.75|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H6.75,STRICT_NATIVE,1.0,0.5,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.024223971842101677,0.024223971842101677,0.0,0.0029582928211717725,2.322734182405974e-08,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H6.75|parent_continuation_00,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H6.75,STRICT_NATIVE,1.0,0.5,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,2.121832440651894e-10,6.981177788634163e-12,2.0520206627655524e-10,7.741810664763094e-14,6.981177788634163e-16,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H6.75|upper_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H6.75,STRICT_NATIVE,1.0,0.5,6.75,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.18256445117177722,0.1825644511717764,8.326672684688674e-16,0.020328119369678883,5.155445626816007e-08,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H8|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H8,STRICT_NATIVE,1.0,0.5,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.01455048488752636,0.01455048488752636,0.0,0.0018359806984092255,2.2502173124502346e-09,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H8|parent_continuation_00,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H8,STRICT_NATIVE,1.0,0.5,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,True,True,True,2.1782380586754524e-10,3.6016654068882215e-11,1.8180715179866302e-10,1.6375789613221059e-15,3.6016654068882215e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H8|upper_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_HWQ_H8,STRICT_NATIVE,1.0,0.5,8.0,HWQ,DIAGNOSTIC_ONLY_HWQ_HYDRAULIC_TRANSFER,True,True,False,False,False,0.20685055663891394,0.20685055663891144,2.4980018054066022e-15,0.02015720742204693,6.526878570142607e-08,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H1|frozen_reference,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H1,STRICT_NATIVE,1.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,1.3619747690762907e-11,1.3619747690762907e-11,0.0,5.273559366969494e-16,1.3619747690762907e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H1|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H1,STRICT_NATIVE,1.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,1.607438140927009e-11,1.8530099329949756e-11,2.4557179206796675e-12,5.273559366969494e-16,1.8530099329949756e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H1|upper_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H1,STRICT_NATIVE,1.0,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,True,True,True,1.56547951685182e-11,1.56547951685182e-11,0.0,6.38378239159465e-16,1.5654795168518199e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H2.5|continuation_00,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H2.5,STRICT_NATIVE,1.0,1.0,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,6.488624741673998e-11,5.874749471612706e-11,6.138752700612926e-12,3.3480163086352377e-16,5.874749471612706e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H2.5|frozen_reference,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H2.5,STRICT_NATIVE,1.0,1.0,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,2.057707303160239e-11,2.057707303160239e-11,0.0,2.3505503099485736e-16,2.057707303160239e-15,True
STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H2.5|lower_quartile,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H2.5,STRICT_NATIVE,1.0,1.0,2.5,HW,DIAGNOSTIC_ONLY_HW_HYDRAULIC_TRANSFER,True,True,True,True,True,6.488624741673998e-11,6.488624741673998e-11,0.0,2.914335439641036e-16,6.488624741673998e-15,True
