admissible_state,ae4_expression,cluster_id,co2_factor,complete_rest_gate_pass,converged_root,cost,max_abs_scaled_independent_rhs,message,nfev,nhe1_factor,optimality,optimizer_success,predecessor_co2_factor,predecessor_nhe1_factor,root_alias,root_id,root_internal_gate_pass,seed_core_sha256,seed_id,selected_cluster,solution_core_sha256
True,0.05,B00,2.0,True,True,1.4861227890338942e-23,5.431852884152377e-12,`xtol` termination condition is satisfied.,297,0.5,3.570139194610076e-07,True,1.0,0.5,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,inherited_saved_rest,True,16b67a04003f316049d625c4e1d7a7f8ac62d6bca605f24419fc872a856196b4
True,0.05,B00,5.0,True,True,2.1117839165371766e-22,2.0543462764255338e-11,`xtol` termination condition is satisfied.,45,0.5,2.107788008819041e-06,True,2.0,0.5,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,fd4dc96776556b6a6ea6ea967988c29fb67b5f1ec04b145ee8dcf2b2bc51e0d9,continuation_predecessor,True,1cac38c7d55ed91463b2057b1a6aa3d79fe9802b5ad93dfbf3538054d3b7c83f
True,0.05,B00,5.0,True,True,3.8362611770952584e-23,8.729995892853282e-12,`xtol` termination condition is satisfied.,392,0.5,5.645240927535493e-07,True,2.0,0.5,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,c195d30921b6f6406679a9cf26129afcc0f50d886acc845222bbceb12e6f7d18,task24_baseline_anchor,True,8cdd5b63bbc9c27a2fa1204362e208394f5a8cdc02b2ee4ddfd59780a4753673
True,0.05,B00,5.0,True,True,3.8362896866303477e-23,8.729995892853282e-12,`xtol` termination condition is satisfied.,280,0.5,5.645234847825874e-07,True,2.0,0.5,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,inherited_saved_rest,True,f70a3b40bd03f4aff9596e20947342c3a46d1b2264fc0924d97c1912857191fc
True,0.05,B00,10.0,True,True,4.7017815646447824e-23,9.697104230710352e-12,`xtol` termination condition is satisfied.,19,0.5,6.301673772142054e-07,True,5.0,0.5,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,8cdd5b63bbc9c27a2fa1204362e208394f5a8cdc02b2ee4ddfd59780a4753673,continuation_predecessor,True,0da24d031aa93f9741b77f8402bd4caf6a88dd23d7e429cc6e4a85893129f156
True,0.05,B00,10.0,True,True,2.4584464254733263e-22,2.203315654925042e-11,`xtol` termination condition is satisfied.,398,0.5,2.2771642269141815e-06,True,5.0,0.5,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,c195d30921b6f6406679a9cf26129afcc0f50d886acc845222bbceb12e6f7d18,task24_baseline_anchor,True,9f974eeb67d3921af5a850174012ea27cf5df8916fd8ad59d6043dacd0ed1ef4
True,0.05,B00,10.0,True,True,7.714429380292146e-23,1.2153906353562505e-11,`xtol` termination condition is satisfied.,328,0.5,8.029771773617861e-07,True,5.0,0.5,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,inherited_saved_rest,True,445518ebc9ba45046c8bf98f2fa1ba5ed1b550c4b0f099a2e72b215b2b32da8d
True,0.05,B00,2.0,True,True,6.495659181705283e-24,3.6038880213418167e-12,`xtol` termination condition is satisfied.,42,0.25,3.700286485378013e-07,True,1.0,0.25,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,a05588c96f872fc086f26d56ec90160cc6e85088f0cbc6b7bcf92048da5ed057,continuation_predecessor,True,be92ca37d2dc9eb61df7eaf951cfe98d0f62396e94e85974404ef99cd5edd63a
True,0.05,B00,2.0,True,True,2.1546382016044605e-23,6.06069014419397e-12,`xtol` termination condition is satisfied.,321,0.25,6.430986007830591e-07,True,1.0,0.25,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,c195d30921b6f6406679a9cf26129afcc0f50d886acc845222bbceb12e6f7d18,task24_baseline_anchor,True,31aa6c6b0f9c8a5b1bab5123a27cc6ceb990adbcaaabcc2d19fa577385ca33ba
True,0.05,B00,2.0,True,True,4.80815477145479e-22,3.058100647712614e-11,`xtol` termination condition is satisfied.,344,0.25,2.003118834165144e-06,True,1.0,0.25,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,inherited_saved_rest,True,07778a696bb8b4598acbc9aa4818c6458948b3221b4066529eb49f75bc6d14d9
True,0.05,B00,5.0,True,True,1.673861887404404e-23,5.7636187489329416e-12,`xtol` termination condition is satisfied.,36,0.25,3.693818457252213e-07,True,2.0,0.25,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,be92ca37d2dc9eb61df7eaf951cfe98d0f62396e94e85974404ef99cd5edd63a,continuation_predecessor,True,70621643476a1176dac994de33636db9f0c38ce639d0ed8db0af54b42f28a580
True,0.05,B00,5.0,True,True,3.599076142916534e-23,8.220420871785095e-12,`xtol` termination condition is satisfied.,320,0.25,5.40931230407988e-07,True,2.0,0.25,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,c195d30921b6f6406679a9cf26129afcc0f50d886acc845222bbceb12e6f7d18,task24_baseline_anchor,True,161b3fbacdc7ea1bd76e2442a894223ec7cccaaf3ff7e106c82bbbf005945d48
True,0.05,B00,5.0,True,True,2.764713315257803e-22,2.351200831252065e-11,`xtol` termination condition is satisfied.,352,0.25,2.422984428897544e-06,True,2.0,0.25,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,inherited_saved_rest,True,110791d99b53230be94606726824c8c64d930184b7821499b48394a2369f2114
True,0.05,B00,10.0,True,True,2.1551940941278128e-23,6.548581121812447e-12,`xtol` termination condition is satisfied.,23,0.25,6.78084080177215e-07,True,5.0,0.25,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,70621643476a1176dac994de33636db9f0c38ce639d0ed8db0af54b42f28a580,continuation_predecessor,True,cc9180ae13387f3857c9c392949c2032036d5d206edad7ee67aac0b77ed85ab1
True,0.05,B00,10.0,True,True,5.0874376899969684e-23,9.003214840319629e-12,`xtol` termination condition is satisfied.,314,0.25,9.32338969627976e-07,True,5.0,0.25,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,c195d30921b6f6406679a9cf26129afcc0f50d886acc845222bbceb12e6f7d18,task24_baseline_anchor,True,fc56a30892c2e189dfaeb9343259e2337d9a852cdc2ff1ed01229e7cca181f01
True,0.05,B00,10.0,True,True,2.155371613910535e-23,6.548581121812447e-12,`xtol` termination condition is satisfied.,295,0.25,6.78083933050616e-07,True,5.0,0.25,R05,N_ABS_NKCC_S4_PLOW_KHIGH_AE4NA05_P1_H1:B00,True,3bff30a1e0c2dbec39b0aebfb700672684dbdb915b7d6fc93d432517d7504074,inherited_saved_rest,True,8b23a7ab8610f322e8e27ae8727bab261ae3a6f6fc266a76e439d12f05a3c9f5
True,1.0,B00,1.0,True,True,3.653298343931337e-23,8.49147141490647e-12,`xtol` termination condition is satisfied.,2,1.0,5.417963875152586e-07,True,,,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,continuation_predecessor,True,3a94467000bf272b1b9eda0ecd49542938312d188aae7dce0eedb462c674b6f3
True,1.0,B00,1.0,True,True,3.6532913069402e-23,8.49147141490647e-12,`xtol` termination condition is satisfied.,184,1.0,5.41796775490496e-07,True,,,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,5b2a79095a619b714b238f62a94ade8f0e478100e953ca3c90a6d555765819c9,inherited_saved_rest,True,590a8da34b9fecfe2d1de57a6db8bfbfbab304a06e1a714ef8ba0f666091930e
True,1.0,B00,1.0,True,True,8.262149519751455e-22,4.056434008137266e-11,`xtol` termination condition is satisfied.,81,0.5,2.5585713234296352e-06,True,1.0,1.0,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,590a8da34b9fecfe2d1de57a6db8bfbfbab304a06e1a714ef8ba0f666091930e,continuation_predecessor,True,5c259952d9e1ec45cb249c5921496a85d95da4aba871a33f3516b80601ca823d
True,1.0,B00,1.0,True,True,3.9013296754561635e-23,8.831910897066919e-12,`xtol` termination condition is satisfied.,81,0.5,5.550248055599487e-07,True,1.0,1.0,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,task24_baseline_anchor,True,086bace58301d0d0bb1ac77eb7a58bde0f418160d239bbf0aab4e18bf26a1803
True,1.0,B00,1.0,True,True,3.901331238818335e-23,8.831910897066919e-12,`xtol` termination condition is satisfied.,167,0.5,5.550248063613336e-07,True,1.0,1.0,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,5b2a79095a619b714b238f62a94ade8f0e478100e953ca3c90a6d555765819c9,inherited_saved_rest,True,a11637800c6fdfb549f20a600e4dad7fa96858c6a805cad670258ea9ef7c67fb
True,1.0,B00,1.0,True,True,8.384363024886331e-23,1.2925858300372184e-11,`xtol` termination condition is satisfied.,65,0.25,8.124047634548683e-07,True,1.0,0.5,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,086bace58301d0d0bb1ac77eb7a58bde0f418160d239bbf0aab4e18bf26a1803,continuation_predecessor,True,56e66c587552ec68d15e3488f72fc8e0107bd0376cc670559eb4e6fea832c18e
True,1.0,B00,1.0,True,True,1.3405271320819751e-22,1.6347600356736436e-11,`xtol` termination condition is satisfied.,108,0.25,1.707349290392328e-06,True,1.0,0.5,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,task24_baseline_anchor,True,3b698e4845397fdf91bc17e7f11aad35f3c30839d6deae6c14c7207d726849c5
True,1.0,B00,1.0,True,True,1.2400115968690356e-22,1.5380492018879366e-11,`xtol` termination condition is satisfied.,144,0.25,9.785617932325345e-07,True,1.0,0.5,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,5b2a79095a619b714b238f62a94ade8f0e478100e953ca3c90a6d555765819c9,inherited_saved_rest,True,eb440cb69de39f2509748c7b08f45ff99d5d1a19ecc960cbd70fae7a87312a6c
True,1.0,B00,2.0,True,True,6.88542661026092e-25,9.215718466126788e-13,`xtol` termination condition is satisfied.,58,1.0,6.8761750341352e-08,True,1.0,1.0,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,590a8da34b9fecfe2d1de57a6db8bfbfbab304a06e1a714ef8ba0f666091930e,continuation_predecessor,True,1a8b550e41c4d25e451fa9f0818658eddec137023091b6f66f7e303edc1d9e3c
True,1.0,B00,2.0,True,True,6.885834122178904e-25,9.215718466126788e-13,`xtol` termination condition is satisfied.,58,1.0,6.876135195570155e-08,True,1.0,1.0,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,task24_baseline_anchor,True,dbc2c2eb1129a8252fd082c9d715e92a0d862e94c2143271a79f033229822941
True,1.0,B00,2.0,True,True,6.88562518743849e-25,9.215718466126788e-13,`xtol` termination condition is satisfied.,132,1.0,6.876128737636847e-08,True,1.0,1.0,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,5b2a79095a619b714b238f62a94ade8f0e478100e953ca3c90a6d555765819c9,inherited_saved_rest,True,462882ca961e8ff669bba07e752b79e06ec4173540275f2293dac61f0c733454
True,1.0,B00,5.0,True,True,1.9261633795648466e-22,1.9222904518167994e-11,`xtol` termination condition is satisfied.,33,1.0,1.212703684880984e-06,True,2.0,1.0,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,dbc2c2eb1129a8252fd082c9d715e92a0d862e94c2143271a79f033229822941,continuation_predecessor,True,460206c69d821843748d349534d9bf00c4a1361f42d2b3c3464f916ef89b4456
True,1.0,B00,5.0,True,True,1.9261610712935862e-22,1.9222904518167994e-11,`xtol` termination condition is satisfied.,59,1.0,1.212703947943556e-06,True,2.0,1.0,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,task24_baseline_anchor,True,cc9bc858c3b1a4b94527bc96cda61fe70d318216810935ee367e543ef52fef96
True,1.0,B00,5.0,True,True,1.5850401740338068e-22,1.7416623698807143e-11,`xtol` termination condition is satisfied.,129,1.0,1.8652422029844674e-06,True,2.0,1.0,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,5b2a79095a619b714b238f62a94ade8f0e478100e953ca3c90a6d555765819c9,inherited_saved_rest,True,dd88ae50ac45a58deffcc75d93ae9fc04ab0beb55d6c760386c14b23f95fe91e
True,1.0,B00,10.0,True,True,1.6225904384231713e-23,5.69639821423884e-12,`xtol` termination condition is satisfied.,20,1.0,3.532377945475114e-07,True,5.0,1.0,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,dd88ae50ac45a58deffcc75d93ae9fc04ab0beb55d6c760386c14b23f95fe91e,continuation_predecessor,True,833e38051e86178256d673f4f5f2635b1451a5c5776ff949275cfd9692db8230
True,1.0,B00,10.0,True,True,1.6225150575046944e-23,5.69639821423884e-12,`xtol` termination condition is satisfied.,66,1.0,3.531028191549916e-07,True,5.0,1.0,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,task24_baseline_anchor,True,f6a43b3acc22f52abf06fab130ae789d743cdcf08f1c5b736c25bfd698a080a9
True,1.0,B00,10.0,True,True,1.6224947651382622e-23,5.69639821423884e-12,`xtol` termination condition is satisfied.,86,1.0,3.531030531566938e-07,True,5.0,1.0,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,5b2a79095a619b714b238f62a94ade8f0e478100e953ca3c90a6d555765819c9,inherited_saved_rest,True,2115aa2cf05f3868845dfadb46fa17edb2ca46d98b57dd0ad1cd73cee7f79932
True,1.0,B00,2.0,True,True,5.420425877584621e-24,3.183217578417441e-12,`xtol` termination condition is satisfied.,49,0.5,1.9453614455530168e-07,True,1.0,0.5,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,086bace58301d0d0bb1ac77eb7a58bde0f418160d239bbf0aab4e18bf26a1803,continuation_predecessor,True,cd75de6d212fec93e9dbeb543c86458e27ad09ecafe48b991330ffeeaf0a7dbe
True,1.0,B00,2.0,True,True,4.129676655306264e-22,2.8549211605888303e-11,`xtol` termination condition is satisfied.,85,0.5,3.0265079255624e-06,True,1.0,0.5,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,task24_baseline_anchor,True,557a4ab1939d0784276dc9a5eaee506c7dbc3fa7d7a902cdfe1024ccbd35317f
True,1.0,B00,2.0,True,True,5.420414852663072e-24,3.183217578417441e-12,`xtol` termination condition is satisfied.,150,0.5,1.9453621671340143e-07,True,1.0,0.5,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,5b2a79095a619b714b238f62a94ade8f0e478100e953ca3c90a6d555765819c9,inherited_saved_rest,True,f8dfd7c4d801c30666976bf75b515e86cc729c35e4f0fa4fef7f23bd29b35306
True,1.0,B00,5.0,True,True,5.147674131195235e-24,2.706168622523819e-12,`xtol` termination condition is satisfied.,24,0.5,2.7087491922050215e-07,True,2.0,0.5,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f8dfd7c4d801c30666976bf75b515e86cc729c35e4f0fa4fef7f23bd29b35306,continuation_predecessor,True,0257d5112f24c166a713167aaac2a7ad2cb47559bc92217b29938f0154cd51aa
True,1.0,B00,5.0,True,True,1.3879902405500096e-23,5.162970745375972e-12,`xtol` termination condition is satisfied.,73,0.5,5.494007261067549e-07,True,2.0,0.5,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,task24_baseline_anchor,True,de575aeedb67f7b9a87de417f6a42c684725803bc6bf60c372efe69555391eef
True,1.0,B00,5.0,True,True,5.147767079320306e-24,2.706168622523819e-12,`xtol` termination condition is satisfied.,146,0.5,2.708738882326735e-07,True,2.0,0.5,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,5b2a79095a619b714b238f62a94ade8f0e478100e953ca3c90a6d555765819c9,inherited_saved_rest,True,2ddef85f0ca75c031c39a14d46f409b37b5960f4678135efe53bdaa653caf65f
True,1.0,B00,10.0,True,True,5.812890810750168e-23,1.0495077029659683e-11,`xtol` termination condition is satisfied.,12,0.5,1.1258813223217714e-06,True,5.0,0.5,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,0257d5112f24c166a713167aaac2a7ad2cb47559bc92217b29938f0154cd51aa,continuation_predecessor,True,2e50094b5b1ebe1294ca7c4af8bfa6f06e2e541acc59828ea4b7aa71d7baf565
True,1.0,B00,10.0,True,True,3.231583843383263e-23,8.03827490680753e-12,`xtol` termination condition is satisfied.,69,0.5,8.458063635474686e-07,True,5.0,0.5,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,task24_baseline_anchor,True,5abcee6325889f5cbb82411448b70393664d036a0bd1b37b3681d3d0153c6a51
True,1.0,B00,10.0,True,True,3.231599699973802e-23,8.03827490680753e-12,`xtol` termination condition is satisfied.,83,0.5,8.458067489154186e-07,True,5.0,0.5,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,5b2a79095a619b714b238f62a94ade8f0e478100e953ca3c90a6d555765819c9,inherited_saved_rest,True,5729254c48614c4957a2b27e947fbd522f9857e4824d22531e9ac45082237d7e
True,1.0,B00,2.0,True,True,6.783195120507346e-24,3.660266534311063e-12,`xtol` termination condition is satisfied.,39,0.25,2.26795320773958e-07,True,1.0,0.25,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,56e66c587552ec68d15e3488f72fc8e0107bd0376cc670559eb4e6fea832c18e,continuation_predecessor,True,83f94070934c86280380fae253f1df9c14999975f3d469b96f1e44b8c5bb86b0
True,1.0,B00,2.0,True,True,7.377859914136853e-24,3.660266534311063e-12,`xtol` termination condition is satisfied.,93,0.25,2.2746545633670938e-07,True,1.0,0.25,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,task24_baseline_anchor,True,10162a7f4d87f0c878415b023cd6051d97f630eed039d46129862919a65fc18c
True,1.0,B00,2.0,True,True,5.075350370080343e-24,2.949029909160572e-12,`xtol` termination condition is satisfied.,168,0.25,6.093535627004381e-08,True,1.0,0.25,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,5b2a79095a619b714b238f62a94ade8f0e478100e953ca3c90a6d555765819c9,inherited_saved_rest,True,ba095bfcf548d31ab4406b197dbf4c809571cfafd9479df911bf031b70cba6be
True,1.0,B00,5.0,True,True,4.089156733110461e-23,9.040077714184136e-12,`xtol` termination condition is satisfied.,18,0.25,9.534294116305846e-07,True,2.0,0.25,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,ba095bfcf548d31ab4406b197dbf4c809571cfafd9479df911bf031b70cba6be,continuation_predecessor,True,fcc940d308cb5b78e3f265d08f04c5af4d93a7f069f895d96fd8a2d9eee4ad90
True,1.0,B00,5.0,True,True,7.012347878094568e-23,1.1494711432691318e-11,`xtol` termination condition is satisfied.,79,0.25,1.2329823048629797e-06,True,2.0,0.25,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,task24_baseline_anchor,True,249af2708c10a7c2add7190c834c54f5a3b652dfb01cb360492a19e949cf35a1
True,1.0,B00,5.0,True,True,4.089155064072817e-23,9.040077714184136e-12,`xtol` termination condition is satisfied.,141,0.25,9.534293167758668e-07,True,2.0,0.25,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,5b2a79095a619b714b238f62a94ade8f0e478100e953ca3c90a6d555765819c9,inherited_saved_rest,True,c50bc1da05f0fdd6d6a6f99dba35a9cd589a0113faa71e65afcac57016d9e16f
True,1.0,B00,10.0,True,True,2.0531828016144245e-23,6.162605148407607e-12,`xtol` termination condition is satisfied.,8,0.25,6.631735954935178e-07,True,5.0,0.25,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,fcc940d308cb5b78e3f265d08f04c5af4d93a7f069f895d96fd8a2d9eee4ad90,continuation_predecessor,True,4720274ad46d0798a5bf042db3bc9df22af2240b0894862b6315f1d94a213cf8
True,1.0,B00,10.0,True,True,7.226346149880067e-24,3.705803025555454e-12,`xtol` termination condition is satisfied.,75,0.25,3.8327638047924084e-07,True,5.0,0.25,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,f5619e322faecfae1df765cc76502af496fbac1d7d5b6ced58f4c4b35978a6ea,task24_baseline_anchor,True,4ed922fc0df59fc3a85b231976736735f22c83caacd2d722fd797c14fa7ad66d
True,1.0,B00,10.0,True,True,3.2724583663500307e-22,2.5567655631553166e-11,`xtol` termination condition is satisfied.,83,0.25,1.5931779879200304e-06,True,5.0,0.25,R09,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,True,5b2a79095a619b714b238f62a94ade8f0e478100e953ca3c90a6d555765819c9,inherited_saved_rest,True,cf27abeddc3d7ed84f7eb53616b1761bb310ae47393001f7b2eaa96535d05dac
True,1.0,B00,1.0,True,True,5.905063549763962e-23,1.0857200555269841e-11,`xtol` termination condition is satisfied.,2,1.0,8.201911318053896e-07,True,,,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,a6e88bede221b03cbe77922ffe9abe29f0ce382c699d353ab0820623191ece40,continuation_predecessor,True,e6924ef64ecd93e806f47b27c999155b5a4e1f2dee62d3bb6ff54f5977b3d550
True,1.0,B00,1.0,True,True,5.905115492455674e-23,1.0857200555269841e-11,`xtol` termination condition is satisfied.,390,1.0,8.201915126974805e-07,True,,,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,c58071727862a850e18994b9b66ee5b71b9afbc19fa8c38832da3288f5c91c26,inherited_saved_rest,True,a6e88bede221b03cbe77922ffe9abe29f0ce382c699d353ab0820623191ece40
True,1.0,B00,1.0,True,True,2.680918345626406e-23,7.149229125369416e-12,`xtol` termination condition is satisfied.,179,0.5,5.282932485947469e-07,True,1.0,1.0,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,e6924ef64ecd93e806f47b27c999155b5a4e1f2dee62d3bb6ff54f5977b3d550,continuation_predecessor,True,ac768953c61fd6ea2103a871bf64ae40a6d627359f1418cce5e3ba351818dc6a
True,1.0,B00,1.0,True,True,2.680918345626406e-23,7.149229125369416e-12,`xtol` termination condition is satisfied.,179,0.5,5.282932485947469e-07,True,1.0,1.0,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,a6e88bede221b03cbe77922ffe9abe29f0ce382c699d353ab0820623191ece40,task24_baseline_anchor,True,ac768953c61fd6ea2103a871bf64ae40a6d627359f1418cce5e3ba351818dc6a
True,1.0,B00,1.0,True,True,7.920827452902703e-23,1.2060664966728751e-11,`xtol` termination condition is satisfied.,279,0.5,9.276847426303485e-07,True,1.0,1.0,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,c58071727862a850e18994b9b66ee5b71b9afbc19fa8c38832da3288f5c91c26,inherited_saved_rest,True,68437738a08b91c1541d68459981d2ac65f81ccadd55b41137a394b49a34b3f8
True,1.0,B00,1.0,True,True,4.3219893198498385e-23,8.901299836105991e-12,`xtol` termination condition is satisfied.,91,0.25,6.824427610769746e-07,True,1.0,0.5,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,ac768953c61fd6ea2103a871bf64ae40a6d627359f1418cce5e3ba351818dc6a,continuation_predecessor,True,7f8866fd766176a2f699138d45a3feeee31a245b5c06992b152a0522910abe1e
True,1.0,B00,1.0,True,True,4.321982190360697e-23,8.901299836105991e-12,`xtol` termination condition is satisfied.,200,0.25,6.824428917844672e-07,True,1.0,0.5,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,a6e88bede221b03cbe77922ffe9abe29f0ce382c699d353ab0820623191ece40,task24_baseline_anchor,True,5931e194dde7f6f030ababceafa1082791bc95f665aee2bb2393aed93b4344bd
True,1.0,B00,1.0,True,True,2.606067908682955e-22,2.282896094385478e-11,`xtol` termination condition is satisfied.,230,0.25,2.1109812827432747e-06,True,1.0,0.5,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,c58071727862a850e18994b9b66ee5b71b9afbc19fa8c38832da3288f5c91c26,inherited_saved_rest,True,4de93f77cf77e5a15a2b244903546856a822694ad2299a99dde2ce37cc3309a0
True,1.0,B00,2.0,True,True,1.0577777659439566e-22,7.984168881591813e-12,`xtol` termination condition is satisfied.,107,1.0,1.211800156598063e-07,True,1.0,1.0,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,e6924ef64ecd93e806f47b27c999155b5a4e1f2dee62d3bb6ff54f5977b3d550,continuation_predecessor,True,2cab3f4c35fbd0c6138c5c287b57bbbcc37157dbbe0c699b79f6572371ed1e7c
True,1.0,B00,2.0,True,True,1.0577777659439566e-22,7.984168881591813e-12,`xtol` termination condition is satisfied.,107,1.0,1.211800156598063e-07,True,1.0,1.0,R08,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,True,a6e88bede221b03cbe77922ffe9abe29f0ce382c699d353ab0820623191ece40,task24_baseline_anchor,True,2cab3f4c35fbd0c6138c5c287b57bbbcc37157dbbe0c699b79f6572371ed1e7c
